wav_filename,wav_filesize,transcript
/home/jia/project/backend/audios/test/1249120_43918153_37382984.wav,169346,when i was young i had an injury from sports in my knee 
/home/jia/project/backend/audios/test/1249120_35350617_38688024.wav,152962,i am feeling so dizzy  body is so fragile 
/home/jia/project/backend/audios/test/1249120_44027675_103790921.wav,128386,i've tried reading books  but nothing can cheer me up 
/home/jia/project/backend/audios/test/1249120_42210938_22909042.wav,139308,when i stand up too quickly i start to feel dizzy and light headed
/home/jia/project/backend/audios/test/1249120_42554554_18887827.wav,163884,i'm not feeling good i get infection wound
/home/jia/project/backend/audios/test/1249120_44093933_29068093.wav,112002,mr hair is falling out just by combing it 
/home/jia/project/backend/audios/test/1249120_18386513_80223762.wav,118932,i feel a burning sensation in my shoulder muscle 
/home/jia/project/backend/audios/test/1249120_44027675_44983656.wav,71042,my right shoulder clicks when i move my arm 
/home/jia/project/backend/audios/test/1249120_43825820_98687117.wav,99714,i can't walk because i have a great foot ache
/home/jia/project/backend/audios/test/1249120_35154350_81659426.wav,264920,i hve cut my finger because of playing football and i  to apply pain relief cream but it does not help
/home/jia/project/backend/audios/test/1249120_44027675_33464746.wav,90156,the arches of my feet hurt when i wear heels
/home/jia/project/backend/audios/test/1249120_43898158_89098903.wav,79234,in highschool i had a lot of acne 
/home/jia/project/backend/audios/test/1249120_33905644_50214080.wav,395992,my face has broken out in painful red spots and lumps  that no matter how much i clean my face don't seem to be going away 
/home/jia/project/backend/audios/test/1249120_43883861_45896074.wav,264920,i was diagnosed with  b   deficiency anemia  which explains why i always felt cold 
/home/jia/project/backend/audios/test/1249120_43350908_15244716.wav,188460,my cbc report indicate    hb  i feel tired of little work 
/home/jia/project/backend/audios/test/1249120_43172391_43415584.wav,125656,my back hurts me a lot
/home/jia/project/backend/audios/test/1249120_30937687_23676583.wav,371564,the worst headache was during a hangover in my twenties  i sincerely thought i was going to die from brain inflammation 
/home/jia/project/backend/audios/test/1249120_43350908_42221658.wav,84696,i have a lot of mucus when i cough 
/home/jia/project/backend/audios/test/1249120_44093933_16550485.wav,155692,there's swelling in my neck and it hurts 
/home/jia/project/backend/audios/test/1249120_41336418_67421543.wav,90156,when i stand i feel dizzy i do not know why
/home/jia/project/backend/audios/test/1249120_36929821_29693136.wav,84696,chronic bowel pain
/home/jia/project/backend/audios/test/1249120_44027675_55913661.wav,68312,my hair is falling out in huge amount
/home/jia/project/backend/audios/test/1249120_44140394_104674160.wav,121904,my stomach aches when i eat hot food  why 
/home/jia/project/backend/audios/test/1249120_30766630_39577940.wav,154598,the knee feels like it rusted and i suddenly cannot bend it anymore 
/home/jia/project/backend/audios/test/1249120_43788827_109800566.wav,121904,my cut yellow or greenish colored pus
/home/jia/project/backend/audios/test/1249120_43883861_47890567.wav,65580,i feel cold
/home/jia/project/backend/audios/test/1249120_41087148_58900916.wav,109272,my joints feel swollen
/home/jia/project/backend/audios/test/1249120_41203338_21167176.wav,98126,i feel pain in the lower back
/home/jia/project/backend/audios/test/1249120_44093303_40127281.wav,160542,i feel discomfort throughout the body in general
/home/jia/project/backend/audios/test/1249120_14353703_21660925.wav,213036,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing 
/home/jia/project/backend/audios/test/1249120_43604449_28226378.wav,166616,i feel fluid trying to come up when i cough 
/home/jia/project/backend/audios/test/1249120_43825820_35431926.wav,96984,i feel shoulder pain at intervals of time 
/home/jia/project/backend/audios/test/1249120_42210938_99623847.wav,101080,when i stand i feel dizzy i do not know why
/home/jia/project/backend/audios/test/1249120_43995026_31381792.wav,196652,i have a pain that radiates up from my right hip to my rib cage   it is at it's worst when i urinate 
/home/jia/project/backend/audios/test/1249120_36929821_102533609.wav,229420,i have an ear ache that won't go away   i don't have a cold or headache or any other symptoms   just an earache 
/home/jia/project/backend/audios/test/1249120_44140394_86749635.wav,163514,i noticed an important decrease in my vision when i try to look at things up close 
/home/jia/project/backend/audios/test/1249120_39142299_32213487.wav,145680,i have a very rash sensation close to my arms
/home/jia/project/backend/audios/test/1249120_35444693_78969700.wav,204844,i have a problem in my middle ear made by infection
/home/jia/project/backend/audios/test/1249120_43856216_94026867.wav,172076,i've got a hard time to breath  am i having a heart attack 
/home/jia/project/backend/audios/test/1249120_27392644_85731623.wav,122242,i feel a great amount of pressure of my head 
/home/jia/project/backend/audios/test/1249120_43612961_12945876.wav,178374,when i wake up in the morning i feel a soreness in my body
/home/jia/project/backend/audios/test/1249120_42210938_99165419.wav,68312,i feel emotionally crushed
/home/jia/project/backend/audios/test/1249120_29672643_94447524.wav,181346,i can't walk because i have a great foot ache
/home/jia/project/backend/audios/test/1249120_43855932_90288782.wav,128386,my heart hurts while i'm sad  why 
/home/jia/project/backend/audios/test/1249120_35832653_68504361.wav,177538,i have a blurry vision during my swimming training in the pool  why 
/home/jia/project/backend/audios/test/1249120_43577102_60151953.wav,107042,when i remember her i feel down
/home/jia/project/backend/audios/test/1249120_35408915_83665377.wav,139308,when i do hard exercises i feel great pain in my muscles 
/home/jia/project/backend/audios/test/1249120_22423108_11258404.wav,142040,my stomach has been sore since yesterday 
/home/jia/project/backend/audios/test/1249120_29672643_44317131.wav,288344,i get big patches of irritated pimples on my back and they hurt 
/home/jia/project/backend/audios/test/1249120_40401830_61774726.wav,152962,i tried to put my glasses to see more clear but cant find any change
/home/jia/project/backend/audios/test/1249120_33905644_42776534.wav,382338,my husband left me for another woman  my heart hurts so badly to the point i can't eat or sleep 
/home/jia/project/backend/audios/test/1249120_35444693_44256596.wav,158424,my foot had been aching since last tuesday 
/home/jia/project/backend/audios/test/1249120_28006404_96211306.wav,124876,redness  swelling  and difficulty walking
/home/jia/project/backend/audios/test/1249120_35408915_59389253.wav,103810,i was playing football and injuried with joint pain 
/home/jia/project/backend/audios/test/1249120_40725179_80637311.wav,160542,chronic disease of hair follicles and sebaceous glands
/home/jia/project/backend/audios/test/1249120_18172663_30940223.wav,193922,had i stepped on a needle it wouldn't have hurt so much  like this damned spur in my heel 
/home/jia/project/backend/audios/test/1249120_43612961_23060080.wav,178374,i have a great pain in my foot like thrombing pain with relaxing my pain releif
/home/jia/project/backend/audios/test/1249120_34128682_34236862.wav,112002,i have general discomfort in my torso 
/home/jia/project/backend/audios/test/1249120_41956733_109601662.wav,193922,i get chills and aches all over 
/home/jia/project/backend/audios/test/1249120_43577102_10739272.wav,151624,i can hardly move my neck   it hurts 
/home/jia/project/backend/audios/test/1249120_43918153_50746035.wav,106540,whenever i stand up i feel dizzy 
/home/jia/project/backend/audios/test/1249120_35154350_95935409.wav,144770,i have a painful cramp in my feet
/home/jia/project/backend/audios/test/1249120_43788827_37496730.wav,124876,i feel like the world goes round and round
/home/jia/project/backend/audios/test/1249120_44027675_27329138.wav,90156,when i stand i feel dizzy i do not know why
/home/jia/project/backend/audios/test/1249120_39438102_26372253.wav,125656,i feel pain in my body
/home/jia/project/backend/audios/test/1249120_38042052_53624812.wav,234882,i had alot of exercise yesterday so i feel sharp muscle pains
/home/jia/project/backend/audios/test/1249120_22345789_43469530.wav,178374,i don't do anything at home and still i feel exhausted 
/home/jia/project/backend/audios/test/1249120_43577102_39950558.wav,112986,the pain in my back dwwls like a sharp knife in it
/home/jia/project/backend/audios/test/1249120_38548574_90886244.wav,98348,my foot hurts me a lot of playing football
/home/jia/project/backend/audios/test/1249120_27392644_66504506.wav,67628,severe pain in the ear
/home/jia/project/backend/audios/test/1249120_22345789_101021280.wav,243762,i feel a burning sensation in my guts about   hours after each meal 
/home/jia/project/backend/audios/test/1249120_43788827_93449602.wav,208096,these red spots on my cheeks are new  what is it 
/home/jia/project/backend/audios/test/1249120_43825820_108025675.wav,96984,i feel pain in my neck after waking up
/home/jia/project/backend/audios/test/1249120_44093933_93026753.wav,95618,when i'm doing sport i have pain under my skin
/home/jia/project/backend/audios/test/1249120_35154350_34793112.wav,158424,my muscle in my shoulder burns when i move my arm 
/home/jia/project/backend/audios/test/1249120_30766630_20324515.wav,130820,there are some pimples on my face that bother me a lot
/home/jia/project/backend/audios/test/1249120_15004831_72284888.wav,120194,my chest hurts when i smoke
/home/jia/project/backend/audios/test/1249120_29713479_88432403.wav,300232,i feel like i can hardly breathe unless i get what's in my lungs out
/home/jia/project/backend/audios/test/1249120_44088493_42444516.wav,103810,i have a lot of knee pain whenever i go running 
/home/jia/project/backend/audios/test/1249120_35408915_84212933.wav,207576,i cut my hand a couple of days ago and although i didn't think i needed it stitches it hasn't closed up 
/home/jia/project/backend/audios/test/1249120_41150153_19203088.wav,125656,i hit myself and the would doesn't want to heal
/home/jia/project/backend/audios/test/1249120_1853182_92248146.wav,101098,i'm not feeling good i can't take my breath
/home/jia/project/backend/audios/test/1249120_43453425_90195186.wav,73772,a terrible fall in hair
/home/jia/project/backend/audios/test/1249120_43402738_24077097.wav,112002,my skin is very dry and peeling 
/home/jia/project/backend/audios/test/1249120_38042052_12098795.wav,169346,i have pain but i can't specify place
/home/jia/project/backend/audios/test/1249120_44140394_58067689.wav,112986,my lungs feel heavy like they are filled with mucus
/home/jia/project/backend/audios/test/1249120_36214391_77615740.wav,114732,i can't walk because i have a great foot ache
